intersection_id,int_lat,int_lon,cam_lat,cam_lon,cam_heading,speed_limit,road_type,is_major_road,has_crosswalk,has_camera,has_speed_display,has_traffic_light,has_stop_sign,number_of_connecting_roads,is_lit,has_bike_lane,num_lanes,number_of_accidents,has_had_fatal
21764,34.06142480000001,-118.372563,34.06129656025612,-118.37251133868686,342.2335838298176,25.0,residential,0,False,False,False,False,True,3,,,,1,False
21764,34.06142480000001,-118.372563,34.061345812189884,-118.37269492282367,55.03729821623733,25.0,residential,0,False,False,False,False,True,3,,,,1,False
21764,34.06142480000001,-118.372563,34.06150444676846,-118.37243165026821,234.69260767288137,25.0,residential,0,False,False,False,False,True,3,,,,1,False
21765,34.061206999999996,-118.3729251,34.06128629309077,-118.37279344206085,234.8779547267458,25.0,residential,0,False,False,False,False,False,3,,,,2,False
21765,34.061206999999996,-118.3729251,34.06112857332328,-118.37305750490218,55.32978163229916,25.0,residential,0,False,False,False,False,False,3,,,,2,False
21765,34.061206999999996,-118.3729251,34.061189766816696,-118.37276391064664,278.08906380350544,25.0,residential,0,False,False,False,False,False,3,,,,2,False
21766,34.06044539999999,-118.374211,34.06052381865037,-118.37407858935684,235.33457831260824,25.0,residential,0,False,False,False,False,True,3,,,,1,False
21766,34.06044539999999,-118.374211,34.06034373727333,-118.37410381006924,319.50182963612895,25.0,residential,0,False,False,False,False,True,3,,,,1,False
21766,34.06044539999999,-118.374211,34.06036697121722,-118.37434340185048,55.329381752790766,25.0,residential,0,False,False,False,False,True,3,,,,1,False
21768,34.27557879999999,-118.3584983,34.27544534901675,-118.35852479715578,10.124942028414068,25.0,residential,0,False,False,False,False,False,3,,,,1,False
21768,34.27557879999999,-118.3584983,34.27556202464012,-118.35833663199791,277.8899093589472,25.0,residential,0,False,False,False,False,False,3,,,2,1,False
21768,34.27557879999999,-118.3584983,34.27571277580102,-118.35847597425979,188.64117341957905,25.0,residential,0,False,False,False,False,False,3,,,,1,False
21771,34.19657329999999,-118.590618,34.19657230422366,-118.59045524217662,271.31595784908046,25.0,residential,0,False,False,False,False,False,3,,,,2,False
21771,34.19657329999999,-118.590618,34.19670854127607,-118.59061896312656,180.555099585831,25.0,residential,0,False,False,False,False,False,3,,,,2,False
21771,34.19657329999999,-118.590618,34.19643805722157,-118.59061858325244,1.0994570965139019,25.0,residential,0,False,False,False,False,False,3,,,,2,False
21772,34.201054250000325,-118.58958634999951,34.2011894887426,-118.58958497109687,181.3790471514278,65.0,primary,1,False,False,False,False,False,4,,,,7,False
21772,34.201054250000325,-118.58958634999951,34.200919011255266,-118.58958772890654,1.3790471483262081,65.0,primary,1,False,False,False,False,False,4,,,3,7,False
21772,34.201054250000325,-118.58958634999951,34.2011894887426,-118.58958497109687,181.3790471514278,25.0,residential,0,False,False,False,False,False,4,,,,7,False
21772,34.201054250000325,-118.58958634999951,34.200919011255266,-118.58958772890654,1.3790471483262081,65.0,primary,1,False,False,False,False,False,4,,,"('3', '5')",7,False
21773,34.202876100000005,-118.5895914,34.203011343270035,-118.58959106507795,181.01160025203416,25.0,residential,0,False,False,False,False,False,4,,,,1,False
21773,34.202876100000005,-118.5895914,34.20274085704372,-118.58959091396169,0.7226227714965603,25.0,residential,0,False,False,False,False,False,4,,,,1,False
21773,34.202876100000005,-118.5895914,34.20287564101485,-118.58975417346406,90.69930477036007,25.0,residential,0,False,False,False,False,False,4,,,,1,False
21773,34.202876100000005,-118.5895914,34.20287656995156,-118.58942862657156,270.6945673020949,25.0,residential,0,False,False,False,False,False,4,,,,1,False
21774,34.2028732,-118.5906335,34.20273795697869,-118.5906330613686,0.739895845014928,25.0,residential,0,False,False,False,False,False,3,,,,3,False
21774,34.2028732,-118.5906335,34.203008443349326,-118.5906337504897,180.8061244471921,25.0,residential,0,False,False,False,False,False,3,,,,3,False
21774,34.2028732,-118.5906335,34.20287366770085,-118.5904707266242,270.6961067884331,25.0,residential,0,False,False,False,False,False,3,,,,3,False
21775,34.202876100000005,-118.5884822,34.20301134351395,-118.58848239012404,180.8261630222535,65.0,primary,1,False,False,False,False,False,3,,,6,4,False
21775,34.202876100000005,-118.5884822,34.202740856396616,-118.58848215271561,0.8764386306882557,65.0,primary,1,False,False,False,False,False,3,,,"('7', '6')",4,False
21775,34.202876100000005,-118.5884822,34.20287717213624,-118.58864496934817,91.34734376018008,25.0,residential,0,False,False,False,False,False,3,,,,4,False
21776,34.21359879999999,-118.58961260000001,34.21346355680564,-118.58961283102349,0.9752732792204597,25.0,residential,0,False,False,False,False,False,3,,,,1,False
21776,34.21359879999999,-118.58961260000001,34.21373404281839,-118.58961304675698,180.73673116591465,25.0,residential,0,False,False,False,False,False,3,,,,1,False
21776,34.21359879999999,-118.58961260000001,34.213598401493556,-118.58977539431973,90.72518431662775,25.0,residential,0,False,False,False,False,False,3,,,,1,False
21777,34.214416099999994,-118.5896153,34.2142808571963,-118.58961485319135,0.736731165914648,25.0,residential,0,False,False,False,False,False,3,,,,0,False
21777,34.214416099999994,-118.5896153,34.21455134047086,-118.58961635488926,180.52272055517162,25.0,residential,0,False,False,False,False,False,3,,,,0,False
21777,34.214416099999994,-118.5896153,34.214415567650704,-118.58977809533759,90.66850175367148,25.0,residential,0,False,False,False,False,False,3,,,,0,False
21778,34.2135907,-118.5928783,34.213455457124354,-118.592877952562,0.7735199620770459,25.0,residential,0,False,False,False,False,False,3,,,,1,False
21778,34.2135907,-118.5928783,34.21359121296039,-118.59271550632747,270.67844090454133,25.0,residential,0,False,False,False,False,False,3,,,,1,False
