intersection_id,int_lat,int_lon,cam_lat,cam_lon,cam_heading,speed_limit,road_type,is_major_road,has_crosswalk,has_camera,has_speed_display,has_traffic_light,has_stop_sign,number_of_connecting_roads,is_lit,has_bike_lane,num_lanes,number_of_accidents
6570,39.942868499999996,-75.2094754,39.94287849289404,-75.20930030058838,265.8940861763247,25,residential,0,False,False,False,False,False,3,,,,0
6570,39.942868499999996,-75.2094754,39.94285594760962,-75.20965022104356,84.80529168575384,25,residential,0,False,False,False,False,False,3,,,,0
6571,39.942816799999996,-75.2102106,39.94282784184625,-75.21003560709923,265.4485019897936,25,residential,0,False,False,False,False,False,3,,,,0
6571,39.942816799999996,-75.2102106,39.94291632698009,-75.21032938221546,137.56322011259118,25,tertiary,0,False,False,False,False,False,3,,,2,0
6571,39.942816799999996,-75.2102106,39.942716540956425,-75.21009286165412,318.02392480053476,25,tertiary,0,False,False,False,False,False,3,,,2,0
6572,39.943340199999994,-75.2108347,39.943458169505575,-75.21074903159524,209.33882604933078,65,primary,1,False,False,False,True,False,4,,,2,0
6572,39.943340199999994,-75.2108347,39.94324037312522,-75.21071634259229,317.75182297411334,25,tertiary,0,False,False,False,True,False,4,,,2,0
6572,39.943340199999994,-75.2108347,39.94343978635166,-75.21095339908099,137.60084878106443,25,residential,0,False,False,False,True,False,4,,,2,0
6572,39.943340199999994,-75.2108347,39.94322082342957,-75.21091701263583,28.091904821852324,65,primary,1,False,False,False,True,False,4,,,2,0
6573,39.9416622,-75.2088241,39.941580891936745,-75.20868385269286,307.120241712633,25,tertiary_link,0,False,False,False,False,False,3,,,1,0
6573,39.9416622,-75.2088241,39.9417387648034,-75.20896878316697,124.6424489161912,25,tertiary,0,False,False,False,False,False,3,,,2,0
6573,39.9416622,-75.2088241,39.94157073993896,-75.20895336343604,47.54464195636069,25,residential,0,False,False,False,False,False,3,,,,0
6574,39.92421900000001,-75.23273,39.92412329843123,-75.23260605876807,315.23175170107413,25,tertiary,0,False,False,False,False,False,3,,,2,0
6574,39.92421900000001,-75.23273,39.92431879262458,-75.23284837361338,137.74420981714707,25,tertiary,0,False,False,False,False,False,3,,,2,0
6574,39.92421900000001,-75.23273,39.92412779824601,-75.23285953831491,47.70861152273591,25,residential,0,False,False,False,False,False,3,,,,0
6575,39.923752500000006,-75.23217310000001,39.92385220144616,-75.23229160236345,137.68655576353376,25,tertiary,0,False,False,False,False,False,4,,,2,0
6575,39.923752500000006,-75.23217310000001,39.92365276554892,-75.2320546446643,317.7072082578502,25,tertiary,0,False,False,False,False,False,4,,,2,0
6575,39.923752500000006,-75.23217310000001,39.92366131437765,-75.23230265660598,47.71752465182425,25,residential,0,False,False,False,False,False,4,,,,0
6575,39.923752500000006,-75.23217310000001,39.92373797137198,-75.23199858620902,276.3202521663885,25,residential,0,False,False,False,False,False,4,,,,0
6576,39.92455799999999,-75.233121,39.9246567071884,-75.23324089959333,137.06647467721018,25,tertiary,0,False,False,False,True,False,4,,,2,0
6576,39.92455799999999,-75.233121,39.92445524402994,-75.23300698300312,319.64207650453,25,tertiary,0,False,False,False,True,False,4,,,2,0
6576,39.92455799999999,-75.233121,39.924467596930896,-75.23325147995608,48.16602117370667,25,residential,0,False,False,False,True,False,4,,,,0
6576,39.92455799999999,-75.233121,39.92464916693211,-75.23299141954219,227.7287772739727,25,residential,0,False,False,False,True,False,4,,,,0
6578,39.923694,-75.234368,39.92378440432909,-75.23423752298203,228.16602117370667,25,residential,0,False,False,False,False,False,4,,,,0
6578,39.923694,-75.234368,39.92359337054757,-75.23425082861063,318.2739385265908,25,residential,0,False,False,False,False,False,4,,,,0
6578,39.923694,-75.234368,39.92379246019198,-75.23448824019191,136.91418403301623,25,residential,0,False,False,False,False,False,4,,,,0
6578,39.923694,-75.234368,39.923602138332384,-75.23449674832295,47.329401776525174,25,residential,0,False,False,False,False,False,4,,,,0
6580,39.9344155,-75.219179,39.93431458386684,-75.21906222716176,318.44669748857075,25,residential,0,False,False,False,False,False,4,,,,0
6580,39.9344155,-75.219179,39.934515362825884,-75.21929729114328,137.779770362607,25,residential,0,False,False,False,False,False,4,,,,0
6580,39.9344155,-75.219179,39.93432358601537,-75.21930770534155,47.289373398837085,25,residential,0,False,False,False,False,False,4,,,,0
6580,39.9344155,-75.219179,39.934506167314304,-75.21904881091372,228.0060731442225,25,residential,0,False,False,False,False,False,4,,,,0
6582,39.93367450002804,-75.22022950007089,39.93358009054322,-75.22035511903921,45.829527303037366,25,residential,0,False,False,False,False,False,2,,,,0
6582,39.93367450002804,-75.22022950007089,39.933768909376205,-75.22010388075738,225.82952728675497,25,residential,0,False,False,False,False,False,2,,,,0
6583,39.922428999999994,-75.235299,39.92252977450153,-75.23541595894768,138.36680130012076,25,residential,0,False,False,False,False,False,3,,,2,1
6583,39.922428999999994,-75.235299,39.922338802048124,-75.23516828482639,312.0177024948762,25,residential,0,False,False,False,False,False,3,,,2,1
6583,39.922428999999994,-75.235299,39.9223374469233,-75.23542811622256,47.50811262138427,25,residential,0,False,False,False,False,False,3,,,,1
6584,39.922759000000006,-75.235682,39.92265822577309,-75.23556504027196,318.36680130012076,25,residential,0,False,False,False,True,False,4,,,2,0
6584,39.922759000000006,-75.235682,39.922666676279505,-75.23581018785009,47.062603090091216,25,residential,0,False,False,False,True,False,4,,,,0
6584,39.922759000000006,-75.235682,39.922850946304145,-75.2355533552058,227.28122603556713,25,residential,0,False,False,False,True,False,4,,,,0
6584,39.922759000000006,-75.235682,39.92285904419235,-75.23580001235538,137.90448167740522,25,residential,0,False,False,False,True,False,4,,,,0
6585,39.9204085,-75.2328976,39.92050890307768,-75.23301509317206,138.12945085796548,25,residential,0,False,False,False,True,False,4,,,2,0
6585,39.9204085,-75.2328976,39.92031735615351,-75.23302719993556,47.74199889106711,25,tertiary,0,False,False,False,True,False,4,,,,0
6585,39.9204085,-75.2328976,39.92049964478892,-75.232768001011,227.74137434521018,25,tertiary,0,False,False,False,True,False,4,,,,0
6585,39.9204085,-75.2328976,39.92030736620578,-75.23278116886902,318.59425973206726,25,residential,0,False,False,False,True,False,4,,,,0
6587,39.9216974,-75.2371967,39.92159774090576,-75.23707814127373,317.66309748484684,25,residential,0,False,False,False,False,False,4,,,,0
6587,39.9216974,-75.2371967,39.921787682343634,-75.2370660843645,228.23737673284094,25,residential,0,False,False,False,False,False,4,,,,0
6587,39.9216974,-75.2371967,39.921606341357915,-75.23732640328511,47.7936434216374,25,residential,0,False,False,False,False,False,4,,,,0
6587,39.9216974,-75.2371967,39.92179707292553,-75.23731523928006,137.6718572449231,25,residential,0,False,False,False,False,False,4,,,,0
6589,39.92053599999999,-75.238851,39.92062705594056,-75.23872129553087,227.79617455526682,25,residential,0,False,False,False,False,False,4,,,,0
6589,39.92053599999999,-75.238851,39.92044025388319,-75.23872712344374,315.2624002805178,25,residential,0,False,False,False,False,False,4,,,,0
6589,39.92053599999999,-75.238851,39.92044407181499,-75.23897966231316,47.293828904381996,25,residential,0,False,False,False,False,False,4,,,,0
6589,39.92053599999999,-75.238851,39.92063615447601,-75.23896885066463,137.97608055182764,25,residential,0,False,False,False,False,False,4,,,,0
6590,39.919129,-75.2396935,39.91922271493555,-75.23956703301177,226.25206566957593,25,residential,0,False,False,False,False,False,3,,,,0
6590,39.919129,-75.2396935,39.91922878306591,-75.2398118784878,137.74261711821538,25,tertiary,0,False,False,False,False,False,3,,,2,0
6590,39.919129,-75.2396935,39.91902917205225,-75.23957518552102,317.77075913428257,25,tertiary,0,False,False,False,False,False,3,,,2,0
6591,39.9195647,-75.2402104,39.919474533917416,-75.24034114680997,48.305601717722936,25,residential,0,False,False,False,True,False,4,,,,0
6591,39.9195647,-75.2402104,39.91965662955482,-75.24008174097929,227.29382890438197,25,residential,0,False,False,False,True,False,4,,,,0
6591,39.9195647,-75.2402104,39.91946491735016,-75.24009202035496,317.7426171182153,25,tertiary,0,False,False,False,True,False,4,,,2,0
6591,39.9195647,-75.2402104,39.91966449568006,-75.24032876128521,137.75088600318156,25,tertiary,0,False,False,False,True,False,4,,,2,0
6592,39.918385999999984,-75.238831,39.91848840720824,-75.23894553508566,139.418637421545,25,tertiary,0,False,False,False,False,False,3,,,2,0
6592,39.918385999999984,-75.238831,39.91829459808584,-75.238960289187,47.59745502105898,25,residential,0,False,False,False,False,False,3,,,,0
6592,39.918385999999984,-75.238831,39.918287354548085,-75.2387110255835,317.03168673888877,25,tertiary,0,False,False,False,False,False,3,,,2,0
6593,40.129849,-75.010046,40.129954434192705,-75.00993586013746,218.73104477798856,25,residential,0,False,False,False,False,False,3,,,,0
6593,40.129849,-75.010046,40.12987202905517,-75.01021948591075,99.81782985664432,25,residential,0,False,False,False,False,False,3,,,,0
6593,40.129849,-75.010046,40.1297663179916,-75.0099067346316,307.7266842441644,25,residential,0,False,False,False,False,False,3,,,,0
6594,40.130521,-75.009344,40.1304155663803,-75.00945414169149,38.73104477798853,25,residential,0,False,False,False,False,False,3,,,,0
6594,40.130521,-75.009344,40.13063173925222,-75.00924308114443,214.97953553660597,25,residential,0,False,False,False,False,False,3,,,,0
6594,40.130521,-75.009344,40.13043919758824,-75.00920385444203,307.2562793696679,25,residential,0,False,False,False,False,False,3,,,,0
6596,40.128934999999984,-75.008712,40.12904205856809,-75.0088194461149,142.39547584688057,25,residential,0,False,False,False,False,False,4,,,,0
6596,40.128934999999984,-75.008712,40.12882779784969,-75.00860479729025,322.49526372386435,25,residential,0,False,False,False,False,False,4,,,,0
6596,40.128934999999984,-75.008712,40.12901031305645,-75.00856581417483,236.13767139597599,25,tertiary,0,False,False,False,False,False,4,,,,0
6596,40.128934999999984,-75.008712,40.128863108682985,-75.00886108083428,57.8676327421191,25,tertiary,0,False,False,False,False,False,4,,,,0
6598,40.12949499999999,-75.007625,40.129579531307606,-75.00776236766511,128.72316299718148,25,residential,0,False,False,False,False,False,3,,,,0
6598,40.12949499999999,-75.007625,40.12941968813723,-75.00777118790198,56.137671395975985,25,tertiary,0,False,False,False,False,False,3,,,,0
6598,40.12949499999999,-75.007625,40.12956477981139,-75.0074742246774,238.91802310409048,25,tertiary,0,False,False,False,False,False,3,,,,0
6599,40.10709500000001,-74.977797,40.10699769366919,-74.97791913782035,43.92987062695039,25,unclassified,0,False,False,False,False,False,3,,,,0
6599,40.10709500000001,-74.977797,40.10718889515805,-74.97792358551067,133.99509604172,25,tertiary,0,False,False,False,False,False,3,,,,0
6599,40.10709500000001,-74.977797,40.107192196726686,-74.97767471408034,223.99671080592168,25,unclassified,0,False,False,False,False,False,3,,,,0
6600,40.105533,-74.97987200000001,40.10561883827069,-74.97973606216604,230.55522183060157,25,unclassified,0,False,False,False,False,False,3,,,,0
6600,40.105533,-74.97987200000001,40.10542082409827,-74.97977384618397,326.09023057237187,25,residential,0,False,False,False,False,False,3,,,,0
6600,40.105533,-74.97987200000001,40.10545073355693,-74.98001163302186,52.48940801578351,25,unclassified,0,False,False,False,False,False,3,,,,0
6602,40.111856599999996,-74.9676587,40.11197577084523,-74.96774171141996,151.83990546594418,25,unclassified,0,False,False,False,False,False,3,,,,0
6602,40.111856599999996,-74.9676587,40.11187907330338,-74.96748513619458,260.4068661163817,25,unclassified,0,False,False,False,False,False,3,,,,0
6602,40.111856599999996,-74.9676587,40.11179216454717,-74.96781341972215,61.503277569870704,25,unclassified,0,False,False,False,False,False,3,,,,0
6603,40.1040693000001,-74.98171074999883,40.10420418424505,-74.98172166922126,176.43113860951416,25,residential,0,False,False,False,False,False,2,,,,0
6603,40.1040693000001,-74.98171074999883,40.103934415750984,-74.98169983081938,356.4311385943187,25,residential,0,False,False,False,False,False,2,,,,0
6604,40.1036899,-74.9833997,40.10360470307353,-74.98353631656312,50.908748981234794,25,tertiary,0,False,False,False,True,False,4,,,,0
6604,40.1036899,-74.9833997,40.10377360765944,-74.98326153082671,231.71742325675612,25,unclassified,0,False,False,False,True,False,4,,,,0
6604,40.1036899,-74.9833997,40.10379127003167,-74.98351609171633,138.58713935250677,25,tertiary,0,False,False,False,True,False,4,,,2,0
6604,40.1036899,-74.9833997,40.10358838912894,-74.98328351680597,318.6774306953118,25,tertiary,0,False,False,False,True,False,4,,,2,0
6605,40.109634299999996,-74.9868234,40.109499354402026,-74.98681385477951,356.88274319237246,25,tertiary,0,False,False,False,True,False,3,,,2,0
6605,40.109634299999996,-74.9868234,40.10963474955815,-74.98664739221184,269.8008594681107,25,tertiary,0,False,False,False,True,False,3,,,,0
6605,40.109634299999996,-74.9868234,40.109769342205574,-74.9868302460795,177.76236247084205,25,tertiary,0,False,False,False,True,False,3,,,2,0
6606,40.10287840002104,-74.98234770004721,40.10278972980375,-74.982480513986,48.984537412780355,25,tertiary,0,False,False,False,False,False,2,,,2,0
6606,40.10287840002104,-74.98234770004721,40.10296707008461,-74.9822148857636,228.9845374138957,25,residential,0,False,False,False,False,False,2,,,,0
6607,40.0995041,-74.986354,40.099593436910915,-74.98622195218532,228.61145016891302,25,tertiary,0,False,False,False,True,False,5,,,,0
6607,40.0995041,-74.986354,40.099611027515245,-74.98646162187961,142.28974638584685,25,motorway_link,0,False,False,False,True,False,5,,,,0
6607,40.0995041,-74.986354,40.09945539947758,-74.98651815902035,68.86905987198509,25,tertiary,0,False,False,False,True,False,5,,,,0
6607,40.0995041,-74.986354,40.09939634538417,-74.986460213672,37.115582047061366,25,tertiary,0,False,False,False,True,False,5,,,2,0
6607,40.0995041,-74.986354,40.0994031095976,-74.98623705718423,318.3461372909128,65,secondary,1,False,False,False,True,False,5,,,"('2', '1')",0
6609,40.0955323500034,-74.97753514999096,40.09562901863885,-74.97765812327488,135.65309370124214,65,secondary,1,False,False,False,False,False,4,,,,0
6609,40.0955323500034,-74.97753514999096,40.09543568123601,-74.97741217705484,315.65309361726395,65,secondary,1,False,False,False,False,False,4,,,,0
6609,40.0955323500034,-74.97753514999096,40.09562901863885,-74.97765812327488,135.65309370124214,25,residential,0,False,False,False,False,False,4,,,,0
6609,40.0955323500034,-74.97753514999096,40.09543568123601,-74.97741217705484,315.65309361726395,65,secondary,1,False,False,False,False,False,4,,,2,0
6610,40.100197999999985,-74.980645,40.10013519790921,-74.98080082831338,62.296607013496384,25,residential,0,False,False,False,False,False,3,,,,0
6610,40.100197999999985,-74.980645,40.10007217442138,-74.98058078184891,338.5855634630875,25,residential,0,False,False,False,False,False,3,,,,0
6610,40.100197999999985,-74.980645,40.10026200104149,-74.98049000094024,241.72092570393423,25,residential,0,False,False,False,False,False,3,,,,0
6611,40.04256649999999,-75.1932405,40.042672215212235,-75.19335004341168,141.58975246467423,65,primary,1,False,False,False,False,False,3,,,4,0
6611,40.04256649999999,-75.1932405,40.04246598913452,-75.19335804391994,42.07484411651552,25,residential,0,False,False,False,False,False,3,,,,0
6611,40.04256649999999,-75.1932405,40.04247050385611,-75.1931167324946,315.3849529436631,65,primary,1,False,False,False,False,False,3,,,4,0
6612,40.041827000000005,-75.1920974,40.041912980834226,-75.19223305876014,129.63332761553545,65,primary,1,False,False,False,True,False,4,,,4,0
6612,40.041827000000005,-75.1920974,40.041720772912974,-75.19220610061998,38.30855597267225,25,residential,0,False,False,False,True,False,4,,,2,0
6612,40.041827000000005,-75.1920974,40.04192980643205,-75.19198326738952,220.59684365684362,25,residential,0,False,False,False,True,False,4,,,2,0
6612,40.041827000000005,-75.1920974,40.041730817190285,-75.19197387937257,315.49674843464885,65,primary,1,False,False,False,True,False,4,,,4,0
6613,40.0400583,-75.19391210000002,40.040187352929735,-75.19396429874664,162.85495909006204,25,residential,0,False,False,False,False,True,4,,,2,0
6613,40.0400583,-75.19391210000002,40.04016438422887,-75.19380316608313,218.40753004963778,25,residential,0,False,False,False,False,True,4,,,2,0
6613,40.0400583,-75.19391210000002,40.03993153079698,-75.19385116055882,339.8462348175298,25,residential,0,False,False,False,False,True,4,,,2,0
6613,40.0400583,-75.19391210000002,40.039952629891566,-75.19402171294115,38.690103860827435,25,residential,0,False,False,False,False,True,4,,,2,0
6614,39.9865125,-75.2051074,39.9866007789819,-75.20524043011102,130.91574558481102,65,secondary,1,False,False,False,True,False,3,,,"('2', '3')",0
6614,39.9865125,-75.2051074,39.98639284330643,-75.20518907246228,27.83316733237689,65,secondary,1,False,False,False,True,False,3,,,"('2', '3')",0
6614,39.9865125,-75.2051074,39.98662780241367,-75.20501575157574,211.574294778263,65,secondary,1,False,False,False,True,False,3,,,"('2', '3')",0
6615,39.9828013,-75.2062571,39.98277098528551,-75.20642830544288,77.17032101453964,25,unclassified,0,False,False,False,False,False,3,,,2,0
6615,39.9828013,-75.2062571,39.982936354847965,-75.20626358411371,178.01737247594792,65,secondary,1,False,False,False,False,False,3,,,"('2', '3')",0
6615,39.9828013,-75.2062571,39.98266671435763,-75.20624110510595,354.90882447256433,65,secondary,1,False,False,False,False,False,3,,,"('2', '3')",0
6616,39.99368930000001,-75.1976038,39.99381299332024,-75.19753300955279,203.8854204023913,25,secondary_link,0,False,False,False,False,False,3,,,1,0
6616,39.99368930000001,-75.1976038,39.99358424423981,-75.19771433448739,39.10882135470803,65,secondary,1,False,False,False,False,False,3,,,"('2', '3')",0
6616,39.99368930000001,-75.1976038,39.99379663886401,-75.19749703757847,217.54348130425646,65,secondary,1,False,False,False,False,False,3,,,3,0
6617,39.94633329999999,-75.1594891,39.94620013018443,-75.15951903263502,9.917552574004787,65,secondary,1,False,False,False,True,False,4,,,,1
6617,39.94633329999999,-75.1594891,39.94646629053813,-75.1594578508211,190.35378258832327,65,secondary,1,False,False,False,True,False,4,,,,1
6617,39.94633329999999,-75.1594891,39.94635897040685,-75.15966149262294,101.0519130709655,65,secondary,1,False,False,False,True,False,4,,,,1
6617,39.94633329999999,-75.1594891,39.94630866581237,-75.15931645242426,280.6046858529366,65,secondary,1,False,False,False,True,False,4,,,,1
6618,39.9481783,-75.174321,39.94804409134819,-75.17434166573359,6.87078077400372,25,tertiary,0,False,False,False,True,False,4,,,2,0
6618,39.9481783,-75.174321,39.94815980141409,-75.17414705888578,277.97902457967047,65,secondary,1,False,False,False,True,False,4,,,2,0
6618,39.9481783,-75.174321,39.948312477749006,-75.1742999982419,186.98117821334532,25,tertiary,0,False,False,False,True,False,4,,,2,0
6618,39.9481783,-75.174321,39.94820340031854,-75.1744935388218,100.81538080497052,65,secondary,1,False,False,False,True,False,4,,,2,0
6619,39.94426399999999,-75.146977,39.944285377938975,-75.14715037337123,99.1957861801277,25,residential,0,False,False,False,False,False,3,,,,0
6619,39.94426399999999,-75.146977,39.944397485751765,-75.14694954543532,189.0901142197273,25,tertiary,0,False,False,False,False,False,3,,,,0
6619,39.94426399999999,-75.146977,39.94413119711407,-75.14700956808036,10.783761158378866,25,tertiary,0,False,False,False,False,False,3,,,,0
6620,39.9444594,-75.1485595,39.944437999379886,-75.14838613091956,279.2064302282091,25,residential,0,False,False,False,False,False,4,,,,0
6620,39.9444594,-75.1485595,39.94432617508248,-75.14858901567526,9.772745755132576,25,residential,0,False,False,False,False,False,4,,,,0
6620,39.9444594,-75.1485595,39.94448433149515,-75.14873207093012,100.72598604533187,25,residential,0,False,False,False,False,False,4,,,,0
6620,39.9444594,-75.1485595,39.94459258346673,-75.1485296702061,189.87670524043455,25,residential,0,False,False,False,False,False,4,,,,0
6621,39.9447473,-75.146877,39.94461357151045,-75.14690238253179,8.406098886555583,25,tertiary,0,False,False,False,True,False,4,,,,0
6621,39.9447473,-75.146877,39.94488052493194,-75.14684748428016,189.7716017990765,25,tertiary,0,False,False,False,True,False,4,,,2,0
6621,39.9447473,-75.146877,39.944771689197566,-75.14704970241564,100.49107453927343,65,secondary,1,False,False,False,True,False,4,,,,0
6621,39.9447473,-75.146877,39.94472218216325,-75.14670447401741,280.80518481185186,65,secondary,1,False,False,False,True,False,4,,,,0
6622,39.94409739999998,-75.1486397,39.94423062493531,-75.14861018452002,189.77274575513258,25,residential,0,False,False,False,False,False,3,,,,0
6622,39.94409739999998,-75.1486397,39.94396417170524,-75.14866918983927,9.764295720504208,25,residential,0,False,False,False,False,False,3,,,,0
6622,39.94409739999998,-75.1486397,39.944076456392565,-75.14846623765408,279.01030846532655,25,residential,0,False,False,False,False,False,3,,,,0
6624,39.94491250000092,-75.15170950001004,39.94504566195615,-75.15167950851972,189.93221039602432,25,residential,0,False,False,False,False,False,4,,,,0
6624,39.94491250000092,-75.15170950001004,39.94477933803507,-75.15173949138484,9.932210394765036,65,primary,1,False,False,False,False,False,4,,,1,0
6624,39.94491250000092,-75.15170950001004,39.94477933803507,-75.15173949138484,9.932210394765036,25,residential,0,False,False,False,False,False,4,,,,0
6624,39.94491250000092,-75.15170950001004,39.94504566195615,-75.15167950851972,189.93221039602432,65,primary,1,False,False,False,False,False,4,,,1,0
6625,39.945165,-75.153269,39.9451433227377,-75.15309568718523,279.328258173469,25,residential,0,False,False,False,False,False,3,,,,0
6625,39.945165,-75.153269,39.94529851025604,-75.15324174730269,189.02735271537546,25,tertiary,0,False,False,False,False,False,3,,,,0
6625,39.945165,-75.153269,39.9450318131344,-75.15329880418392,9.871188240627248,25,tertiary,0,False,False,False,False,False,3,,,,0
6626,39.945544100000006,-75.1531895,39.94541132935619,-75.15322228947075,10.861079300008669,25,tertiary,0,False,False,False,True,False,4,,,,0
6626,39.945544100000006,-75.1531895,39.94567784454313,-75.15316426070146,188.36279386995326,25,tertiary,0,False,False,False,True,False,4,,,,0
6626,39.945544100000006,-75.1531895,39.945569187385914,-75.15336203549344,100.79621544788188,65,secondary,1,False,False,False,True,False,4,,,,0
6626,39.945544100000006,-75.1531895,39.94551738249547,-75.1530173781593,281.5002493572727,65,secondary,1,False,False,False,True,False,4,,,,0
6628,39.945393599999996,-75.1564445,39.945416377520495,-75.15661757508153,99.80330367154659,25,residential,0,False,False,False,False,False,3,,,,0
6628,39.945393599999996,-75.1564445,39.94552690278142,-75.15641558378422,189.57926694824664,25,tertiary,0,False,False,False,False,False,3,,,1,0
6628,39.945393599999996,-75.1564445,39.94526029467176,-75.156473396358,9.572734358780906,25,tertiary,0,False,False,False,False,False,3,,,1,0
6629,39.945934599999994,-75.1563284,39.945800957705934,-75.15635453749476,8.661072735719983,25,tertiary,0,False,False,False,True,False,4,,,1,0
6629,39.945934599999994,-75.1563284,39.94595615170564,-75.15650174122402,99.27641388302686,65,secondary,1,False,False,False,True,False,4,,,,0
6629,39.945934599999994,-75.1563284,39.946068000832206,-75.15630025726918,189.32332528957176,25,tertiary,0,False,False,False,True,False,4,,,1,0
6629,39.945934599999994,-75.1563284,39.945916301117464,-75.15615442881752,277.8820000199954,65,secondary,1,False,False,False,True,False,4,,,,0
6631,39.9454729,-75.1643238,39.945606162387016,-75.16429457141247,189.6876736649698,25,residential,0,False,False,False,False,False,4,,,,0
6631,39.9454729,-75.1643238,39.945451288259015,-75.16415047265293,279.3072191846043,65,secondary,1,False,False,False,False,False,4,,,,0
6631,39.9454729,-75.1643238,39.94534077820561,-75.16436074926865,12.253251258156467,25,residential,0,False,False,False,False,False,4,,,,0
6631,39.9454729,-75.1643238,39.94549444984142,-75.1644971404094,99.28074727725624,65,secondary,1,False,False,False,False,False,4,,,,0
6634,39.9446642,-75.1501418,39.94468535808245,-75.15031521988332,99.10343654328972,25,residential,0,False,False,False,False,False,3,,,,0
6634,39.9446642,-75.1501418,39.944797433672655,-75.15011235106397,189.75160419267908,65,primary,1,False,False,False,False,False,3,,,,0
6634,39.9446642,-75.1501418,39.94453097411703,-75.15017130832629,9.771300676349142,65,primary,1,False,False,False,False,False,3,,,,0
6635,39.9451478,-75.1500346,39.945014809186844,-75.15006584707979,10.347229641253591,65,primary,1,False,False,False,True,False,4,,,,0
6635,39.9451478,-75.1500346,39.94517040224331,-75.15020771327625,99.72380710666505,65,secondary,1,False,False,False,True,False,4,,,,0
6635,39.9451478,-75.1500346,39.94528124331209,-75.15000679927793,189.2063428035025,65,primary,1,False,False,False,True,False,4,,,2,0
6635,39.9451478,-75.1500346,39.94512803963469,-75.14986090083448,278.5037863891497,65,secondary,1,False,False,False,True,False,4,,,,0
6636,39.944452999999996,-75.151808,39.94458636970461,-75.1517796095325,189.4025277324708,65,primary,1,False,False,False,False,False,3,,,1,0
6636,39.944452999999996,-75.151808,39.94431940680868,-75.15183455769527,8.797040532874803,65,primary,1,False,False,False,False,False,3,,,1,0
6636,39.944452999999996,-75.151808,39.94443157379782,-75.1516346362848,279.21950093183113,25,residential,0,False,False,False,False,False,3,,,,0
6637,39.94861519999999,-75.17784390000001,39.948481381685454,-75.17786846989387,8.157642232705825,65,secondary,1,False,False,False,True,False,4,,,2,0
6637,39.94861519999999,-75.17784390000001,39.94874769294507,-75.17780926584048,191.48971993319952,65,secondary,1,False,False,False,True,False,4,,,2,0
6637,39.94861519999999,-75.17784390000001,39.948630609987134,-75.17801834971047,96.66153590328838,65,secondary,1,False,False,False,True,False,4,,,1,0
6637,39.94861519999999,-75.17784390000001,39.94859343442454,-75.17767059729647,279.38199064514777,65,secondary,1,False,False,False,True,False,4,,,2,0
6638,39.94576090000001,-75.1604136,39.94575642875578,-75.16023810842573,271.9988621611071,25,residential,0,False,False,False,False,False,3,,,,0
6638,39.94576090000001,-75.1604136,39.94589438472851,-75.16038613714066,189.10129036399928,25,residential,0,False,False,False,False,False,3,,,,0
6638,39.94576090000001,-75.1604136,39.945627692562645,-75.16044324853657,9.824160083507934,25,residential,0,False,False,False,False,False,3,,,,0
6639,40.093859,-75.024279,40.09398630147246,-75.02433807536522,160.3995722341965,25,residential,0,False,False,False,False,False,3,,,2,0
6639,40.093859,-75.024279,40.09390191822151,-75.02411214097644,251.4994279747945,25,residential,0,False,False,False,False,False,3,,,,0
6639,40.093859,-75.024279,40.093731014651745,-75.02422248540755,341.2822771419893,25,residential,0,False,False,False,False,False,3,,,2,0
6640,40.091209000000006,-75.028466,40.09117285145317,-75.02829645018772,285.53263975121706,25,residential,0,False,False,False,False,False,3,,,,0
6640,40.091209000000006,-75.028466,40.09125481798836,-75.02863154021689,109.8360887681331,25,residential,0,False,False,False,False,False,3,,,,0
6640,40.091209000000006,-75.028466,40.09133460619146,-75.02840106547166,201.67393543445723,25,residential,0,False,False,False,False,False,3,,,,0
6641,40.09098299999999,-75.027406,40.09085161067956,-75.02744719372036,13.556695084809064,25,residential,0,False,False,False,False,False,4,,,,0
6641,40.09098299999999,-75.027406,40.09097322484342,-75.02723050020788,274.165472137077,25,residential,0,False,False,False,False,False,4,,,,0
6641,40.09098299999999,-75.027406,40.09101914985165,-75.02757554887081,105.53263975121706,25,residential,0,False,False,False,False,False,4,,,,0
6641,40.09098299999999,-75.027406,40.091117933949626,-75.02739617218744,183.2194113189925,25,residential,0,False,False,False,False,False,4,,,,0
6642,40.091438999999994,-75.029297,40.0914990073593,-75.02945466466801,116.37972711897265,25,residential,0,False,False,False,False,False,3,,,,0
6642,40.091438999999994,-75.029297,40.09139318296441,-75.02913145889119,289.8360887681331,25,residential,0,False,False,False,False,False,3,,,,0
6642,40.091438999999994,-75.029297,40.09156231620399,-75.02922500783588,204.16933075233968,25,residential,0,False,False,False,False,False,3,,,,0
6643,40.092083099999996,-75.0274122,40.09205863014154,-75.02758525506013,79.58597489080614,25,residential,0,False,False,False,False,False,3,,,,0
6643,40.092083099999996,-75.0274122,40.09194897943476,-75.02739057629282,352.9588659017615,25,residential,0,False,False,False,False,False,3,,,,0
6643,40.092083099999996,-75.0274122,40.092216015660824,-75.02744402850541,169.5965796472717,25,residential,0,False,False,False,False,False,3,,,,0
6644,40.092780000000005,-75.027646,40.09290761872719,-75.02770390240165,160.80636916588412,25,residential,0,False,False,False,False,False,4,,,,0
6644,40.092780000000005,-75.027646,40.0927316880778,-75.02781033745332,69.07219055936935,25,residential,0,False,False,False,False,False,4,,,,0
