intersection_id,int_lat,int_lon,cam_lat,cam_lon,cam_heading,speed_limit,road_type,is_major_road,has_crosswalk,has_camera,has_speed_display,has_traffic_light,has_stop_sign,number_of_connecting_roads,is_lit,has_bike_lane,num_lanes,number_of_accidents,has_had_fatal
16947,41.8589387,-87.7188754,41.85880566190543,-87.71890683298429,10.496565533479497,25.0,residential,0,False,False,False,False,False,4,,,,0,True
16948,41.857121499999984,-87.7176294,41.85725656209512,-87.71763353618122,179.16733952115885,25.0,residential,0,False,False,False,False,False,3,,,,0,True
16948,41.857121499999984,-87.7176294,41.857119566477195,-87.71781009076734,89.65888234269829,25.0,residential,0,False,False,False,False,False,3,,,,0,True
16948,41.857121499999984,-87.7176294,41.856986439748894,-87.71762515727434,359.13354255142565,25.0,residential,0,False,False,False,False,False,3,,,,0,True
16949,41.85710829999999,-87.7188431,41.8571102166235,-87.718662408965,269.66673933164276,25.0,residential,0,False,False,False,False,False,4,,,,0,True
16949,41.85710829999999,-87.7188431,41.857243365041946,-87.71884705906905,179.2243181536353,25.0,residential,0,False,False,False,False,False,4,,,,0,True
16949,41.85710829999999,-87.7188431,41.85710634301087,-87.71902379025141,89.64973877585163,25.0,residential,0,False,False,False,False,False,4,,,,0,True
16949,41.85710829999999,-87.7188431,41.856973233417136,-87.71883923594089,359.25444263956706,25.0,residential,0,False,False,False,False,False,4,,,,0,True
16950,41.8550719,-87.7175658,41.8552069604241,-87.71757003534829,179.13578474412884,25.0,residential,0,False,False,False,False,False,3,,,,0,True
16950,41.8550719,-87.7175658,41.85493683992359,-87.71756154468757,359.12944602831647,25.0,residential,0,False,False,False,False,False,3,,,,0,True
16950,41.8550719,-87.7175658,41.85507029237764,-87.71774649071331,89.79704956532828,25.0,residential,0,False,False,False,False,False,3,,,,0,True
16951,41.851630099999994,-87.7186576,41.85176517782717,-87.71866069133556,179.49923572545208,25.0,residential,0,False,False,False,False,False,4,,,,0,True
16951,41.851630099999994,-87.7186576,41.851632059920526,-87.71847692521116,269.6482007199304,65.0,secondary,1,False,False,False,False,False,4,,,,0,True
16951,41.851630099999994,-87.7186576,41.85162822676445,-87.71883827642445,89.68508861146427,65.0,secondary,1,False,False,False,False,False,4,,,5,0,True
16951,41.851630099999994,-87.7186576,41.851495046732516,-87.7186529711613,359.0115932446284,25.0,residential,0,False,False,False,False,False,4,,,,0,True
16952,41.848011,-87.7173356,41.84814606674154,-87.71733946826376,179.25185115566774,25.0,residential,0,False,False,False,False,False,4,,,,0,True
16952,41.848011,-87.7173356,41.84801327033496,-87.71715494186645,269.515620653583,25.0,residential,0,False,False,False,False,False,4,,,,0,True
16952,41.848011,-87.7173356,41.847875932775416,-87.71733176182903,359.26138951743246,25.0,residential,0,False,False,False,False,False,4,,,,0,True
16952,41.848011,-87.7173356,41.84800898135613,-87.71751626346757,89.62249837878187,25.0,residential,0,False,False,False,False,False,4,,,,0,True
